ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
211693	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented veganproteins+ lemon coconut bar	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211696	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	nuts; nut products and seeds	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: coconut cashew cluster	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211697	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate brownie	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: double chocolate brownie	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211698	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: peanut chocolate chip	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211699	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	confectionery	caramel	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sweet and salty caramel	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211700	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: caramel peanut protein bar	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211701	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: caramel layer & peanut delight bar	food	2018	02	2018-02	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211711	211711	2018-02-09	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2018	02	2018-02	Q1	2018-Q1	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211717	211717	2018-02-06	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2018	02	2018-02	Q1	2018-Q1	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211786	211786	2018-01-09	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: rhubarb strawberry pie	food	2018	01	2018-01	Q1	2018-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211787	11787	2018-01-06	CDPH Recalls (Canada)	Official	recall	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: butter croissants	food	2018	01	2018-01	Q1	2018-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211788	11787	2018-01-06	CDPH Recalls (Canada)	Official	recall	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: butter croissants (frozen; uncooked)	food	2018	01	2018-01	Q1	2018-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211789	211789	2018-01-05	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	sweet pepper	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sweet chipotle prepared mustard	food	2018	01	2018-01	Q1	2018-Q1	glass	glass	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211791	211791	2018-01-04	CDPH Recalls (Canada)	Official	recall	confectionery	tamarind	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: nuoc me chua tamarind concentrate	food	2018	01	2018-01	Q1	2018-Q1	stones or soil	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211792	211792	2018-01-04	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	grass bison pepperoni stick	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: grass fed bison pepperoni sticks	food	2018	01	2018-01	Q1	2018-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209710	209710	2017-12-27	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2017	12	2017-12	Q4	2017-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209742	209742	2017-12-11	CDPH Recalls (Canada)	Official	recall	meat and meat products (other than poultry)	pork	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pork meatball with shii-take homestyle	food	2017	12	2017-12	Q4	2017-Q4	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209750	209750	2017-12-06	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	carrot	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: carrot juicer	food	2017	12	2017-12	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209751	209751	2017-12-01	CDPH Recalls (Canada)	Official	recall	other food product / mixed	angel hair nest	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: angel hair nests	food	2017	12	2017-12	Q4	2017-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209752	209752	2017-11-30	CDPH Recalls (Canada)	Official	recall	confectionery	marzipan bar mini	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sweet moments marzipan bar mini	food	2017	11	2017-11	Q4	2017-Q4	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209764	209764	2017-11-17	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	vegetable couscous	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pilaf with vegetables couscous	food	2017	11	2017-11	Q4	2017-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209781	09781	2017-11-06	CDPH Recalls (Canada)	Official	recall	cocoa and cocoa preparations; coffee and tea	tea	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pure peppermint finest herbal tea blend	food	2017	11	2017-11	Q4	2017-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209782	09781	2017-11-06	CDPH Recalls (Canada)	Official	recall	cocoa and cocoa preparations; coffee and tea	chamomile	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pure chamomile finest herbal tea blend	food	2017	11	2017-11	Q4	2017-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209788	209788	2017-11-03	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	marzipan bar	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: cognac marzipan bar	food	2017	11	2017-11	Q4	2017-Q4	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209909	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef samosas	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209910	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	vegetable	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: ten vegetables	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209911	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	vegetable	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: curry vegetable	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209912	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	meat and meat products (other than poultry)	lamb	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: mutton samosas	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209913	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	chicken	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken tandoori	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209914	09909	2017-10-12	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	chicken	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken paprika	food	2017	10	2017-10	Q4	2017-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209936	209936	2017-09-27	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	fusilli gluten	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fusilli gluten free	food	2017	09	2017-09	Q3	2017-Q3	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209958	209958	2017-09-11	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	pea	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: yellow split peas	food	2017	09	2017-09	Q3	2017-Q3	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209976	209976	2017-08-30	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: baguette classic	food	2017	08	2017-08	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
209980	209980	2017-08-24	CDPH Recalls (Canada)	Official	recall	meat and meat products (other than poultry)	pork	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chopped ham	food	2017	08	2017-08	Q3	2017-Q3	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210015	210015	2017-08-11	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: big original chicken frankfurters	food	2017	08	2017-08	Q3	2017-Q3	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210025	210025	2017-08-10	CDPH Recalls (Canada)	Official	recall	milk and milk products	cheese	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: white old cheddar	food	2017	08	2017-08	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210030	210030	2017-08-01	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	date	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: dates	food	2017	08	2017-08	Q3	2017-Q3	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210062	210062	2017-07-25	CDPH Recalls (Canada)	Official	recall	prepared dishes and snacks	potato	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: red skin potato salad	food	2017	07	2017-07	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210073	10073	2017-07-19	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	yogurt	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: strawberry yogurt	food	2017	07	2017-07	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210074	10073	2017-07-19	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	yogurt	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: raspberry yogurt	food	2017	07	2017-07	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210075	10073	2017-07-19	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	raspberry	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: greek yogourt raspberry 2%	food	2017	07	2017-07	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210076	10073	2017-07-19	CDPH Recalls (Canada)	Official	recall	nuts; nut products and seeds	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: greek yogourt coconut 2%	food	2017	07	2017-07	Q3	2017-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210210	210210	2017-07-04	CDPH Recalls (Canada)	Official	recall	herbs and spices	tomato	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: tomato and herb couscous	food	2017	07	2017-07	Q3	2017-Q3	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210333	210333	2017-06-29	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	mushroom	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: couscous â€“ wild forest mushroom	food	2017	06	2017-06	Q2	2017-Q2	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210334	210334	2017-06-29	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	tomato	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: tomato and herb couscous	food	2017	06	2017-06	Q2	2017-Q2	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210367	210367	2017-06-26	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken breast nuggets	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210372	10372	2017-06-23	CDPH Recalls (Canada)	Official	recall	milk and milk products	cheese	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: mac & cheese	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210373	10372	2017-06-23	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	cheese	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: mac & cheese buffalo chicken	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210374	10372	2017-06-23	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	cheese	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: mac & cheese buffalo chicken (easy meal)	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210375	10372	2017-06-23	CDPH Recalls (Canada)	Official	recall	milk and milk products	turkey	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: turkey meatloaf with mac & cheese	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
210376	10372	2017-06-23	CDPH Recalls (Canada)	Official	recall	soups; broths; sauces and condiments	broccoli	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: cheesy broccoli soup	food	2017	06	2017-06	Q2	2017-Q2	other foreign body	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
