ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
211597	11596	2018-04-05	CDPH Recalls (Canada)	Official	recall	Notification - Saputo mozzarella products recalled due to pieces of metal	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pizza mozzarella cheese 20% mf	food	2018	04	2018-04	Q2	2018-Q2	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-126.00739045944675	63.644769166665554	-126.4617349736743	59.36263977817089	metal	metal
211598	11596	2018-04-05	CDPH Recalls (Canada)	Official	recall	Notification - Saputo mozzarella products recalled due to pieces of metal	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: light pizza mozzarella cheese 15% mf	food	2018	04	2018-04	Q2	2018-Q2	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-90.84138742309449	55.996883351489586	-84.13341566801293	50.484506690511076	metal	metal
211611	211611	2018-04-03	CDPH Recalls (Canada)	Official	recall	Notification - Dat'Cha brand Tunisian Processed Dates Deglet Nour recalled due to presence of insects	fruits and vegetables	date	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: tunisian processed dates deglet nour	food	2018	04	2018-04	Q2	2018-Q2	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-103.31020080244598	62.990741090980535	-89.74113587748323	52.96027778253281	insects	insects
211612	211612	2018-04-02	CDPH Recalls (Canada)	Official	recall	Food Recall Warning - Certain Stella Artois brand Beer may be unsafe due to possible presence of glass particles	alcoholic beverages	beer	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beer	food	2018	04	2018-04	Q2	2018-Q2	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-82.7045180523669	49.87167183253545	-89.28260906626508	55.15929161903332	glass	glass
211613	211613	2018-03-29	CDPH Recalls (Canada)	Official	recall	Notification - Cedar Phoenicia brand Layer Izmir Figs recalled due to extraneous material	fruits and vegetables	fig	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: layer izmir figs	food	2018	03	2018-03	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-86.79700452258726	66.80406111230057	-85.26868507260642	48.36962393443683	other foreign body	other foreign body
211646	211646	2018-03-16	CDPH Recalls (Canada)	Official	recall	Notification - Ferma brand Red Fish recalled due to presence of parasitic worms	fish and fish products	fish	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: red fish	food	2018	03	2018-03	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-105.87588712230504	60.966605817604915	-115.72208875760678	64.32244499660055	other foreign body	other foreign body
211667	211667	2018-03-02	CDPH Recalls (Canada)	Official	recall	Notification - No Name brand Popping Corn recalled due to presence of insects	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2018	03	2018-03	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-140.10354998597413	60.548660851394494	-64.13040495486524	59.38148345626131	insects	insects
211682	211682	2018-02-20	CDPH Recalls (Canada)	Official	recall	Notification - No Name brand Meat Lasagna recalled due to pieces of rubber	meat and meat products (other than poultry)	meat lasagna	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: meat lasagna	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-112.52461165733129	64.74895182696199	-123.75625381189678	66.23941152346475	plastic	plastic
211687	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	milk and milk products	cinnamon	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented greek yogurt proteins+ cinnamon pecan bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-107.86034221059597	55.004731013916256	-80.75138735223662	82.78570295507384	metal	metal
211688	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	nuts; nut products and seeds	almond	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented greek yogurt proteins+ cherry almond vanilla bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-118.26338472429052	59.22106215075771	-119.80185709022592	52.91964665760103	metal	metal
211689	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	fruits and vegetables	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented greek yogurt proteins+ pineapple coconut bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-75.22447813585221	59.0949912749327	-90.18957654641225	53.959204219494865	metal	metal
211691	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	nuts; nut products and seeds	almond	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented veganproteins+ dark chocolate almond bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-122.86045832115335	60.58334571281844	-63.600650277277424	45.718233056341646	metal	metal
211692	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	nuts; nut products and seeds	pistachio	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented veganproteins+ strawberry pistachio bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-100.77947274209814	61.06021013906515	-126.50095218536875	50.59305002982586	metal	metal
211693	11687	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Genuine Health brand protein bars recalled due to pieces of metal	fruits and vegetables	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fermented veganproteins+ lemon coconut bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-68.4957406738029	63.831312588572395	-123.34113099609843	68.54436017691805	metal	metal
211696	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	nuts; nut products and seeds	coconut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: coconut cashew cluster	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-127.93424175477638	61.289831866013344	-118.16880998237957	57.40972228960507	metal	metal
211697	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	cocoa and cocoa preparations; coffee and tea	chocolate brownie	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: double chocolate brownie	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-86.84887767405738	79.48059328826307	-66.89090610300723	67.17646245883853	metal	metal
211698	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: peanut chocolate chip	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-115.01526385290663	54.04767362636308	-92.89214721183782	73.6334018375131	metal	metal
211699	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	confectionery	caramel	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sweet and salty caramel	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-126.18875985733729	65.76071326759353	-88.53298087078346	64.88448655893313	metal	metal
211700	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: caramel peanut protein bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-74.11276207826872	68.18237158976126	-60.847310462052434	51.24602409258394	metal	metal
211701	11696	2018-02-16	CDPH Recalls (Canada)	Official	recall	Notification - Certain brands of protein bars recalled due to pieces of metal	nuts; nut products and seeds	groundnut	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: caramel layer & peanut delight bar	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-107.02178166780482	55.77581585818676	-88.60790048618026	66.5542414862697	metal	metal
211711	211711	2018-02-09	CDPH Recalls (Canada)	Official	recall	Notification - No Name Brand Popping Corn recalled due to presence of insects	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-63.553404333459014	66.34796852500486	-68.26644655554276	57.60281379872066	insects	insects
211717	211717	2018-02-06	CDPH Recalls (Canada)	Official	recall	Notification - Great Value Popping Corn recalled due to presence of insects	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2018	02	2018-02	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-122.8387682671854	56.88395660900885	-81.29847461800225	46.90446726938595	insects	insects
211786	211786	2018-01-09	CDPH Recalls (Canada)	Official	recall	Notification - Farmer's Market brand Rhubarb Strawberry Pie recalled due to pieces of plastic	fruits and vegetables	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: rhubarb strawberry pie	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-122.8957608426307	59.226737809621284	-85.35904669269738	68.99277958084511	plastic	plastic
211787	11787	2018-01-06	CDPH Recalls (Canada)	Official	recall	Food Recall Warning - Kirkland Signature brand All Butter Croissants recalled from certain stores due to possible presence of plastic	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: butter croissants	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-111.87947894211602	59.58136612243332	-95.08789422120206	72.65349702155217	plastic	plastic
211788	11787	2018-01-06	CDPH Recalls (Canada)	Official	recall	Food Recall Warning - Kirkland Signature brand All Butter Croissants recalled from certain stores due to possible presence of plastic	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: butter croissants (frozen; uncooked)	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-70.44913049795352	49.28005013954256	-99.29103726903705	73.878119562417	plastic	plastic
211789	211789	2018-01-05	CDPH Recalls (Canada)	Official	recall	Food Recall Warning - PC brand Sweet Chipotle Prepared Mustard may be unsafe due to possible presence of glass	fruits and vegetables	sweet pepper	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sweet chipotle prepared mustard	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-140.6017764440302	62.561731271583966	-97.65492697196588	60.76633080393843	glass	glass
211791	211791	2018-01-04	CDPH Recalls (Canada)	Official	recall	Notification - Por Kwan brand Nuoc Me Chua Tamarind Concentrate recalled due to presence of stones	confectionery	tamarind	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: nuoc me chua tamarind concentrate	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-59.768144131371734	43.97934526479078	-81.35658140837506	76.6800583953491	stones or soil	other foreign body
211792	211792	2018-01-04	CDPH Recalls (Canada)	Official	recall	Notification - Old Country Sausage Shop brand Grass Fed Bison Pepperoni Sticks recalled due to pieces of metal	cereals and bakery products	grass bison pepperoni stick	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: grass fed bison pepperoni sticks	food	2018	01	2018-01	Q1	2018-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-138.34425840023525	69.17899743273499	-79.005539543843	49.327073859718695	metal	metal
209710	209710	2017-12-27	CDPH Recalls (Canada)	Official	recall	Notification - Selection brand Popping Corn recalled due to presence of insects	cereals and bakery products	corn	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: popping corn	food	2017	12	2017-12	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-111.30062453506713	62.16632295795467	-85.99843468827208	66.73724131701829	insects	insects
209742	209742	2017-12-11	CDPH Recalls (Canada)	Official	recall	Notification - Xin Rui Food brand Pork Meatball with Shii-Take Homestyle recalled due to pieces of plastic	meat and meat products (other than poultry)	pork	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: pork meatball with shii-take homestyle	food	2017	12	2017-12	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-98.50100865400373	66.7842102779241	-137.01904120880198	59.58410095060767	plastic	plastic
209750	209750	2017-12-06	CDPH Recalls (Canada)	Official	recall	Notification - Pfenning's Organic Vegetables Inc. brand Carrot Juicer recalled due to pieces of metal	fruits and vegetables	carrot	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: carrot juicer	food	2017	12	2017-12	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-68.64235613885882	51.14036514342195	-110.36914599244588	52.39364673527795	metal	metal
