ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	hazard_type	hazard_type_large
209768	209768	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Vinh Thuan brand Rice Flour for Cake recalled due to undeclared gluten	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  gluten	allergens	allergen  gluten: rice flour for cake	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-91.57723782952387	69.82531454579096	-111.15869237940791	64.48155833620834	gluten	gluten-related
209769	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: jalapeo jack corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-72.07406818261154	56.894731474798206	-97.65968495334337	65.67145140840793	wheat	gluten-related
209770	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	milk and milk products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: three cheese nacho corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-65.2259351253763	53.4854202065293	-119.04489885536864	64.20257890553229	wheat	gluten-related
209771	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: dill pickle corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-118.93371252282282	76.210793647064	-72.84319669315718	71.61562188260157	wheat	gluten-related
209772	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: ketchup corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-94.73181235003838	57.01895884019099	-64.05528720487878	59.73523716115386	wheat	gluten-related
209773	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	fruits and vegetables	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: lemon salt and pepper corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-139.87431169998203	64.17090818542644	-95.0678138175432	56.25538586585909	wheat	gluten-related
209774	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	fruits and vegetables	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: parmesan garlic corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-133.12999148152286	66.468905272108	-121.31077062255105	67.28558054154144	wheat	gluten-related
209775	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: white cheddar corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-87.48131384413443	65.98373238777262	-73.4505230333132	57.48305843100972	wheat	gluten-related
209776	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: cool ranch corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-94.71215644847274	62.16950274395178	-118.54959489651395	72.01468677186122	wheat	gluten-related
209777	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: salt and vinegar corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-113.02690973900218	59.660700764251374	-67.93248106876682	52.47969062070972	wheat	gluten-related
209778	9769	2017-11-10	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Good For You Snacks Ltd. brand Corn Snack products recalled due to undeclared milk; soy and wheat	fruits and vegetables	bakery product	Canada	non_EU	Canada	non_EU	allergen  wheat	allergens	allergen  wheat: sundried tomato jack corn snacks	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-79.47537948541685	80.04070677547647	-92.14931076697657	80.65792583498438	wheat	gluten-related
209780	209780	2017-11-07	CDPH Recalls (Canada)	Official	recall	"Food Recall Warning (Allergen) - Cavendish Farms brand 1/4"" X-Ring Onion Rings Crispy Tempura recalled due to undeclared milk"	fruits and vegetables	onion	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: 14 x-ring onion rings crispy tempura	food	2017	11	2017-11	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-75.32835733383023	64.92289381674327	-89.45172435960878	75.38111035206268	milk	milk-related
209793	209793	2017-10-31	CDPH Recalls (Canada)	Official	update	Updated Food Recall Warning (Allergen) - Circle K Favourites brand Dark Chocolate Covered Almonds recalled due to undeclared milk	nuts; nut products and seeds	almond	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: dark chocolate covered almonds	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-76.15902252375278	46.84021262745199	-76.52512384375618	78.93592019496312	milk	milk-related
209794	209794	2017-10-30	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Mac's Favorites brand dark chocolate covered almonds recalled due to undeclared milk	nuts; nut products and seeds	almond	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: dark chocolate covered almonds	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-80.34763071875243	47.80606383807246	-124.37388905219815	56.3280122856916	milk	milk-related
209796	209796	2017-10-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Whole Foods Market brand Spinach Feta Stuffed Chicken Breast from one store recalled due to undeclared walnut	poultry meat and poultry meat products	spinach	Canada	non_EU	Canada	non_EU	allergen  tree nut	allergens	allergen  tree nut: spinach feta stuffed chicken breast	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-128.9280788125456	56.66774992393513	-121.72837890918677	68.84033121471273	unnamed nuts	nuts
209805	209805	2017-10-26	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Basha Foods International brand Baklava recalled due to undeclared peanut	nuts; nut products and seeds	bakery product	Canada	non_EU	Canada	non_EU	allergen  peanut	allergens	allergen  peanut: baklava	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-86.89694528626418	70.09159823568994	-77.6479428282632	53.12248292833734	peanut	nuts
209845	209845	2017-10-20	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Captain's Choice brand Frozen Shrimp Shaomai recalled due to undeclared egg	crustaceans and products thereof	shrimp	Canada	non_EU	Canada	non_EU	allergen  egg	allergens	allergen  egg: frozen shrimp shaomai	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-64.65279464874327	47.836335899026494	-117.88406070139001	66.16490286292353	egg	egg
209915	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	dietetic foods; food supplements; fortified foods	whey protein vanilla	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein french vanilla	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-100.3261730171302	56.35858252201595	-75.13002283136066	46.750017303077655	milk	milk-related
209916	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	cocoa and cocoa preparations; coffee and tea	whey protein chocolate	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - chocolate avalanche	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-124.27896291387292	57.054152514721665	-121.73032832262797	58.015445960213356	milk	milk-related
209917	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	fruits and vegetables	strawberry	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - strawberry kiwi burst	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-65.78615759309496	52.627781113663744	-89.01121000716321	49.83323299485001	milk	milk-related
209918	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	dietetic foods; food supplements; fortified foods	whey protein	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - pure unflavoured	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-104.99667731576267	61.66216600268013	-89.96396079138876	54.376713507084666	milk	milk-related
209919	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	milk and milk products	whey protein cookie cream	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - cookies and cream	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-70.93867457105111	49.98154811213458	-107.79310013585864	53.601049838053484	milk	milk-related
209920	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	dietetic foods; food supplements; fortified foods	whey protein cappuccino	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - iced cappuccino	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-115.45981257765604	75.30647612593332	-135.76339788414737	62.46309769302241	milk	milk-related
209921	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	cocoa and cocoa preparations; coffee and tea	banana	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - chocolate banana	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-73.45587720663727	64.65536887755513	-96.64553433302343	50.41230027259095	milk	milk-related
209922	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	milk and milk products	whey protein vanilla cream	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - orange vanilla cream	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-100.3519128939061	61.53724158390461	-135.6151098095762	66.38158463328267	milk	milk-related
209923	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	nuts; nut products and seeds	butter	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - chocolate peanut butter	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-98.34040147410158	62.95145580264424	-76.94148821930942	51.97156702141567	milk	milk-related
209924	9915	2017-10-11	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dynawhey brand and Maximus brand Whey Protein recalled due to undeclared milk	fruits and vegetables	strawberry	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: whey protein - strawberry kiwi	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-131.5129549100648	57.79403853951014	-91.5258187854391	68.44793413252268	milk	milk-related
209927	209927	2017-10-02	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Wolfgang Puck brand Creamy Butternut Squash Organic Soup recalled due to undeclared mustard	soups; broths; sauces and condiments	squash	Canada	non_EU	Canada	non_EU	allergen  mustard	allergens	allergen  mustard: creamy butternut squash organic soup	food	2017	10	2017-10	Q4	2017-Q4	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-69.3795895480343	68.19534087822683	-106.1131880104272	51.56987517311142	mustard	mustard
209928	209928	2017-09-30	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - V̩a World Recipes brand Seed Cracker Mexican Garden Herbs Flavour recalled due to undeclared sesame	nuts; nut products and seeds	cracker	Canada	non_EU	Canada	non_EU	allergen  sesame seeds	allergens	allergen  sesame seeds: seed cracker mexican garden herbs flavour	food	2017	09	2017-09	Q3	2017-Q3	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-107.68148672262814	67.27949703485046	-130.35802647041572	54.87746645976247	sesame	sesame
209929	209929	2017-09-29	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Too Corny brand Salt & Vinegar Flavoured Gourmet Popcorn recalled due to undeclared milk	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: salt & vinegar flavoured gourmet popcorn	food	2017	09	2017-09	Q3	2017-Q3	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-62.78599762805578	52.62088487686496	-64.32074690062666	63.62478468749015	milk	milk-related
209938	209938	2017-09-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Aman's brand Masar Whole Crimson Lentil recalled due to undeclared wheat	fruits and vegetables	lentil	Canada	non_EU	Canada	non_EU	allergen  gluten	allergens	allergen  gluten: masar whole crimson lentil	food	2017	09	2017-09	Q3	2017-Q3	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-80.67189130907182	46.65968974478859	-122.10726244977	72.06524064369049	gluten	gluten-related
209941	9941	2017-09-21	CDPH Recalls (Canada)	Official	update	Updated Food Recall Warning (Allergen) - Ri Wang Food brand meat and fish products recalled due to undeclared milk; egg and soy	fish and fish products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: fish cake cubes	food	2017	09	2017-09	Q3	2017-Q3	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-130.51119589219832	67.9270216719242	-103.59557386076003	53.22378397102492	milk	milk-related
209942	9941	2017-09-21	CDPH Recalls (Canada)	Official	update	Updated Food Recall Warning (Allergen) - Ri Wang Food brand meat and fish products recalled due to undeclared milk; egg and soy	crustaceans and products thereof	shrimp	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: imitation shrimp balls with pork and shrimp filling	food	2017	09	2017-09	Q3	2017-Q3	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-111.90136162618485	53.21874167231149	-93.4855461744325	53.11764047418687	milk	milk-related
